ho_url_id	page_category	page_url
889	PRODUCT CATEGORY	www.homedepot.com/b/Electrical-Dimmers-Switches-Outlets-Dimmers/Insteon/N-5yc1vZc34iZ45l
890	INFOGRAPHIC	www.pinterest.com/khorst/real-estate-infographics/
891	PRESS RELEASE	www.defense.gov/News/News-Releases/News-Release-View/Article/612782/flag-officer-announcements
892	PRODUCT DETAIL	www.ebay.com/bhp/ski-boot-bag
893	INFOGRAPHIC	www.vectorstock.com/royalty-free-vector/travel-and-tourism-infographics-with-data-icons-vector-1221947
894	INFOGRAPHIC	www.pinterest.com/pptpresentation/infographics-powerpoint-templates/
895	DOCUMENTATION	help.sap.com/bods40
896	DOCUMENTATION	www.jswconline.org/content/64/1/17.refs
897	DOCUMENTATION	www.w3schools.com/css/
898	WHITEPAPER	www.isa.org/intech-white-papers/addressing-the-change-and-configuration-management-imperative/
899	WHITEPAPER	www.cisco.com/c/en/us/products/collateral/servers-unified-computing/ucs-mini/whitepaper_c11-733474.html
900	PRODUCT DETAIL	www.perpetualkid.com/pac-man-cookie-cutters.html
901	PRODUCT COMPARISON	www.caranddriver.com/comparisons/2012-ford-focus-se-vs-2012-honda-civic-ex-comparison-test-2012-ford-focus-se-page-3
902	PRESS RELEASE	ir.chipotle.com/phoenix.zhtml?c=194775&p=irol-news&nyo=2
903	INFOGRAPHIC	www.sunriseseniorliving.com/resources/infographics-gallery.aspx
904	WHITEPAPER	www.maritz.com/~/media/Files/MaritzDotCom/White%20Papers/Motivation/The-Power-of-Play_How-Gamification-Will-Drive-the-Evolution-of-Channel-Loyalty.ashx
905	PRESS RELEASE	otp.investis.com/clients/us/jetblue_airways/usn/usnews-story.aspx?cid=981&newsid=25978
906	DOCUMENTATION	www.red-gate.com/products/sql-development/sql-doc/
907	PRODUCT CATEGORY	www.walmart.com/c/kp/mothers-day-rings
908	DOCUMENTATION	adempiere-erp-business-suite.soft112.com/
909	WHITEPAPER	www.avalara.com/learn/whitepapers/ecommerce-and-sales-tax-legislation/
910	DOCUMENTATION	www.comptechdoc.org/independent/security/policies/network-documentation-policy.html
911	INFOGRAPHIC	www.canva.com/create/infographics/
912	WHITEPAPER	www.sans.org/reading-room/whitepapers/policyissues/information-risks-risk-management-34210
913	DOCUMENTATION	www.petrolink.no/service-areas/operations-support/operations-documentation/
914	PRODUCT CATEGORY	www.overstock.com/Home-Garden/Virtu-USA-Gloria-48-inch-Double-Sink-Bathroom-Vanity-Set/4348257/product.html
915	PRODUCT CATEGORY	www.homedepot.com/b/Outdoors-Outdoor-Power-Equipment-Leaf-Blowers/Worx/N-5yc1vZbxavZ5wx
916	WHITEPAPER	www.sdxcentral.com/articles/featured/spirent-whitepaper-explores-nfv-validation/2014/02/
917	PRESS RELEASE	ir.chipotle.com/phoenix.zhtml?c=194775&p=irol-newsArticle&id=2114462
918	PRODUCT DETAIL	www.always-review.com/searcher/STUDIO%20NOVA%20GARDEN
919	PRODUCT CATEGORY	www.walmart.com/tp/white-cribs
920	PRODUCT DETAIL	www.walmart.com/tp/sony-smart-tv
921	DOCUMENTATION	www.slideshare.net/supriyasjbit/employee-management-system1
922	PRESS RELEASE	www.nsf.gov/news/newsroom.jsp
923	PRODUCT CATEGORY	www.homegardenpro.com/40-inch-freestanding-electric-range/products-html
924	PRODUCT CATEGORY	www.homedepot.com/b/Outdoors-Outdoor-Power-Equipment-Pressure-Washers-Pressure-Washers/Electric/N-5yc1vZbxdjZ1z0zy83
925	WHITEPAPER	research.wealthfront.com/whitepapers/investment-methodology/
926	STORE LOCATOR	storelocations.ae.com/us/mi/fort-gratiot/4350-24th-avenue.html
927	STORE LOCATOR	www.petsbarn.com/store-locations/lascruces/
928	PRODUCT CATEGORY	www.homedepot.com/b/Decor-Blinds-Window-Treatments-Bamboo-Shades-Natural-Shades/N-5yc1vZbt0v
929	DOCUMENTATION	www.cepro.com/article/tia_606_b_are_you_up_on_the_latest_lebeling_standard
930	PRODUCT CATEGORY	www.ebay.com/bhp/mexican-train-dominoes
931	DOCUMENTATION	developer.pingidentity.com/
932	PRODUCT DETAIL	www.walmart.com/ip/Bowflex-SelectTech-552-Adjustable-Dumbbell-Set-5-52-lbs./14660327
933	STORE LOCATOR	www.walgreens.com/storelocator/result.jsp?from=localSearch&amp;city=Manchester&amp;state=CT
934	STORE LOCATOR	storefound.org/western-union-store-hours-locations/fl/hialeah/1865395
935	PRODUCT COMPARISON	www.capterra.com/payroll-software/
936	DOCUMENTATION	www.chase.com/mortgage/home-loans/paperwork
937	PRESS RELEASE	www.millennialmedia.com/press/millennial-media-recruits-andrew-moore-to-lead-platform-business-in-emea
938	PRESS RELEASE	www.nsf.gov/news/index.jsp?prio_area=9
939	PRODUCT COMPARISON	www.carinsurancecomparison.com/tips-for-renewing-car-insurance-after-it-expires/
940	WHITEPAPER	h20195.www2.hpe.com/v2/doctype.aspx?doctype=technical+white+paper&amp;segment=large&amp;prodtype=3447589%7C3709945%7C15351&amp;pub_flag=true&amp;docreg=ww&amp;lc=en&amp;cc=us
941	PRESS RELEASE	www.justice.gov/archive/opa/pr/Pre_96/June95/314.txt.html
942	PRESS RELEASE	www.ftc.gov/news-events/press-releases/2016/03/ftc-study-credit-card-industry-data-security-auditing
943	PRODUCT CATEGORY	www.walmart.com/c/kp/newborn-baby-dolls
944	STORE LOCATOR	storefound.org/fedex-store-hours-locations/ga/loganville/660598
945	WHITEPAPER	bronto.com/resources/white-papers
946	INFOGRAPHIC	www.wiser.com/infographic-webrooming
947	PRODUCT CATEGORY	www.wayfair.com/Jewelry-Armoires-C415014.html
948	STORE LOCATOR	www.storehoursandlocations.com/ihop/Imlay-City-MI/listings.html
949	PRESS RELEASE	www.ftc.gov/news-events/press-releases/1993/08/ftc-proposes-require-labels-include-metric-measurement
950	DOCUMENTATION	www.slideshare.net/nancs/54024405-projectreportbankingmanagementsystem
951	INFOGRAPHIC	www.space.com/22228-space-station-colony-concepts-explained-infographic.html
952	INFOGRAPHIC	www.bluelabellabs.com/ideatoappster/how-much-does-it-cost-to-make-an-app-an-infographic/
953	STORE LOCATOR	applestorelocator.org/apple-store-locations/2601-preston-rd-frisco-tx-75034/
954	STORE LOCATOR	www.mystorelocations.com/kids-footlocker/Elk-River-MN/listing.html
955	PRODUCT DETAIL	www.walmart.com/c/kp/curling-irons
956	INFOGRAPHIC	www.pewforum.org/2012/01/12/mormons-in-america-infographic/mormon-infographic/
957	STORE LOCATOR	www.storehoursandlocations.com/td-bank/Irving-TX/listings.html
958	PRODUCT COMPARISON	thesweethome.com/reviews/best-paper-towel/
959	PRESS RELEASE	www.comscore.com/Insights/Press-Releases/2004/01/Downloading-Music-Files-Decreases
960	WHITEPAPER	www.ccl.org/Leadership/capabilities/europe/tools/papers.aspx
961	PRESS RELEASE	press.foxnews.com/2013/09/fox-news-channel-to-debut-a-healthy-you-carol-alt-on-saturday-september-7th/
962	PRODUCT DETAIL	www.amazon.com/Nike-Pro-Combat-Knee-Sleeve/dp/B00EUGLUFE
963	WHITEPAPER	www.kingsfund.org.uk/topics/nhs-reform/nhs-white-paper
964	WHITEPAPER	technology.amis.nl/2006/07/25/introduction-to-soa-bpel-and-oracle-bpel-pm-through-a-real-life-business-case-dutch-white-paper/
965	DOCUMENTATION	phpmailer.github.io/PHPMailer/classes/PHPMailer.html
966	PRESS RELEASE	www.pfizer.com/news/press-release/press-releases-archive?field_press_release_date_value%5Bvalue%5D%5Byear%5D=2011
967	WHITEPAPER	www.slideshare.net/dev_es/white-paperdev-web
968	DOCUMENTATION	www-01.ibm.com/support/knowledgecenter/SSZH4A_6.1.0/wl_welcome.html
969	STORE LOCATOR	www.mystore411.com/store/list_city/782/California/Torrance/Clarisonic-store-locations
970	PRODUCT COMPARISON	www.formstack.com/online-forms-comparison
971	PRODUCT COMPARISON	www.topproductcomparisons.com/compare-full-size-weber-gas-grills-spirit-genesis-or-summit
972	PRODUCT CATEGORY	www.toysrus.com/products/baby-gear.jsp
973	WHITEPAPER	www.sans.org/reading-room/whitepapers/physical/abbreviated-history-automation-industrial-controls-system-cybersecurity-35697
974	STORE LOCATOR	www.mystore411.com/store/list_city/42/Arkansas/Bentonville/Western-Union-store-locations
975	PRODUCT COMPARISON	www.zerowater.com/comparison-chart
976	WHITEPAPER	blogs.csoonline.com/1362/two_cisco_webex_security_vulnerabilities
977	STORE LOCATOR	www.sephora.com/store-locations-events
978	INFOGRAPHIC	www.deseretnews.com/article/865551903/Mormonism-101-New-LDS-Church-infographic-describes-beliefs-members.html?pg=all
979	PRODUCT CATEGORY	www.costumediscounters.com/popular-themes/international.html
980	STORE LOCATOR	www.nordstromrack.com/nrstorelocator
981	PRODUCT DETAIL	gourmet.lovetoknow.com/Where_Would_I_Find_Tahini_in_a_Grocery_Store
982	STORE LOCATOR	www.benjaminmoore.com/en-us/for-your-home/benjamin-moore-store-locator
983	PRODUCT DETAIL	www.realself.com/question/zoom-home-teeth-whitening
984	STORE LOCATOR	www.insidertags.com/store-details/lowes/AZ/90716/lowes-hours-locations-in-TUCSON
985	PRODUCT CATEGORY	www.partycity.com/category/entertaining+serving/paper+plastic+plates.do
986	WHITEPAPER	www.sourceoneinc.com/news-research/research-and-whitepapers/research-papers-overview/
987	DOCUMENTATION	www.slideshare.net/dkdmadhubhashini/recruitment-and-selection-process-in-tesco
988	STORE LOCATOR	www.mystorelocations.com/centurylink/Beaverton-OR/listing.html
989	DOCUMENTATION	knowledge.autodesk.com/support/maya-lt/getting-started/caas/CloudHelp/cloudhelp/ENU/123112/files/mayalt-2016-documentation-html.html
990	WHITEPAPER	www.ebuyer.com/569265-canon-yellow-label-a4-80gsm-white-printer-paper-500-sheets-96600554-1
991	PRESS RELEASE	www.airbus.com/presscentre/pressreleases/press-release-detail/detail/cathay-pacifics-first-a350-xwb-performs-its-maiden-flight-in-toulouse/
992	PRODUCT DETAIL	www.basenotes.net/fragrancereviews/fragrance/10211214
993	WHITEPAPER	www.thepapermillstore.com/atlas-bond-ultra-bright-white-paper-8-1-2-x-11-in-24-lb-bond-light-cockle-30-recycled-25-cotton-watermarked-500-per-ream.html
994	PRODUCT COMPARISON	www.creditcards.com/credit-card-news/gift-card-survey-compare-1271.php
995	PRODUCT COMPARISON	www.kidsbalancebikes.com/best-bikes-by-age.html
996	PRODUCT CATEGORY	www.overstock.com/Home-Garden/Window-Treatments/95-Inches,/length,/1456/cat.html
997	PRESS RELEASE	www.nsf.gov/news/news_summ.jsp?cntn_id=133147&org=NSF&from=news
998	INFOGRAPHIC	www.easel.ly/create/
999	DOCUMENTATION	www.it-checklists.com/system_documentation.html
1000	PRODUCT CATEGORY	www.lowes.com/Garden-Decor/Ponds/Pond-Pumps/_/N-1z0wgh8/pl
1001	PRODUCT DETAIL	www.acousticalsurfaces.com/
1002	DOCUMENTATION	www.slideshare.net/dorisacheng/hospital-records-management-system
1003	STORE LOCATOR	storefound.org/wing-stop-store-hours-locations/tx/harlingen
1004	PRODUCT COMPARISON	www.planetsubaru.com/toyota-rav4-vs-honda-cr-v.htm
1005	PRESS RELEASE	www.eeoc.gov/eeoc/newsroom/release/archive/8-17-05.html
1006	DOCUMENTATION	www.smith-nephew.com/australia/about-us/what-we-do/advanced-wound-management/
1007	DOCUMENTATION	www.axisbank.com/personal/loans/home-loan/home-loan-documentation.aspx
1008	WHITEPAPER	www.businesswire.com/news/home/20140623005301/en/Whitepaper-Healthcare-Trends-Institute-Insights-Private-Health
1009	PRESS RELEASE	www.brightcove.com/en/company/press?page=11
1010	PRESS RELEASE	ir.valeant.com/news-releases/Archive/2009/14-05-2009
1011	PRODUCT CATEGORY	www.homedepot.com/b/Kitchen-Countertops-Backsplashes-Countertop-Samples/Silestone/N-5yc1vZc3boZb3z
1012	PRODUCT CATEGORY	www.bhphotovideo.com/c/product/1035244-REG/insteon_2477d_dimmer_switch.html
1013	DOCUMENTATION	docs.oracle.com/cd/E66323_01/Cloud.15-5/UsingCC/html/s2302webservicesapi01.html
1014	PRODUCT COMPARISON	www.paintthemoon.org/vaporizer-comparison-a-look-at-the-various-types-of-vapes/
1015	PRODUCT CATEGORY	www.freedomshowers.com/showerPans.asp
1016	STORE LOCATOR	www.stores-locator.com/76028-burleson/best-buy-7597.html
1017	PRESS RELEASE	www.justice.gov/archive/opa/pr/2001/September/465ins.htm
1018	PRESS RELEASE	www.justice.gov/archive/justice-news-archive.html
1019	DOCUMENTATION	developer.salesforce.com/page/Lightning_Connect
1020	STORE LOCATOR	www.storelocations411.com/cvs/Colorado-Springs/listing.html
1021	PRODUCT COMPARISON	www.pcworld.com/article/220726/macbook_pro_vs_dell_xps_is_macbook_pro_worth_the_dough.html
1022	WHITEPAPER	whitepapers.intradiem.com/contact-center-coaching-best-practices-outstanding-agents-strengthen-your-brand
1023	WHITEPAPER	www.thatwhitepaperguy.com/white-paper-planning/white-papers-versus-blog-posts/
1024	PRESS RELEASE	ir.valeant.com/news-releases/Archive/2008/07-03-2008
1025	PRODUCT DETAIL	www.dormco.com/Anti_Slip_Men_s_Shower_Sandal_College_Items_p/nw13-asmod.htm
1026	PRODUCT DETAIL	www.amazon.com/HP-CF386A-BGJ-Discontinued-Manufacturer/dp/B00IAUZVUG
1027	PRODUCT COMPARISON	www.hotels.com/de778600/hotels-st-lucia-all-st-lucia/
1028	PRODUCT CATEGORY	www.etsy.com/market/hawaiian_skirt
1029	PRESS RELEASE	www.faa.gov/news/press_releases/news_story.cfm?newsId=19856
1030	WHITEPAPER	info2.magento.com/optimizing_magento_for_peak_performance.html
1031	PRODUCT COMPARISON	www.confused.com/credit-cards/articles/the-five-best-credit-cards-to-use-abroad
1032	DOCUMENTATION	docs.axway.com/u/documentation/b2bi/2.1.0/webhelp_portal/Content/ReleaseNotes/B2Bi_ReleaseNotes_allOS_en_00.htm
1033	PRODUCT CATEGORY	www.lowes.com/pd_1683-353-BAT181_0__?productId=1040639
1034	STORE LOCATOR	www.cash1today.com/store-locations/san-bruno-ca-cash-1-297-el-camino-real/
1035	INFOGRAPHIC	www.statista.com/chartoftheday/Video%20Game%20Industry/
1036	PRODUCT CATEGORY	www.grainger.com/category/portable-gas-heaters/gas-heaters-and-accessories/heaters/hvac-and-refrigeration/ecatalog/N-rbq
1037	PRODUCT DETAIL	www.firemountaingems.com/resources/ask-the-experts/results?term=asktlcat
1038	STORE LOCATOR	www.fruitsandnuts411.com/store/list_city/2725/Ohio/Dublin/US%20/First-Watch-store-locations
1039	INFOGRAPHIC	www.creativebloq.com/infographic/principles-visual-hierarchy-71515612
1040	DOCUMENTATION	www.vmware.com/support/pubs/orchestrator_pubs.html
1041	INFOGRAPHIC	infographicjournal.com/the-successful-project-manager-a-balance-of-hard-soft-skills/
1042	INFOGRAPHIC	www.salesforce.com/blog/2014/05/the-big-benefits-of-building-business-apps-faster-infographic.html
1043	PRODUCT CATEGORY	www.autozone.com/collision-body-parts-and-hardware/fog-light-custom
1044	PRODUCT COMPARISON	www.peerlesschain.com/brands/traction/traction-product-comparisons/
1045	PRODUCT DETAIL	www.amazon.com/Ellehammer-Copenhagen-Deluxe-Laptop-Bag/dp/B00CXRFA8A
1046	PRODUCT COMPARISON	www.kbb.com/top-consumer-rated-cars/suv/2015/
1047	INFOGRAPHIC	www.brafton.com/infographics/make-content-marketing-drive-local-seo/
1048	PRODUCT COMPARISON	laptops.specout.com/saved_search/Laptops-with-Longest-Battery-Life
1049	WHITEPAPER	www.whiteflowerfarm.com/how-to-grow-paperwhite-narcissus-bulbs
1050	DOCUMENTATION	docs.python.org/2/library/ssl.html
1051	STORE LOCATOR	tabuherbalsmoke.com/_db_backups/12/joann-etc-store-locations
1052	STORE LOCATOR	www.mystore411.com/store/list_city/64/Montana/Bozeman/Bed-Bath-Beyond-store-locations
1053	PRESS RELEASE	press.foxnews.com/press-archive/2013/page/3/
1054	INFOGRAPHIC	raconteur.net/infographics/rating-the-business-drivers-behind-it-outsourcing-bpo-decision-making
1055	PRODUCT DETAIL	www.amazon.com/HP-LaserJet-8000n-capacity-100Base-TX/dp/B0002AEDME
1056	INFOGRAPHIC	bloody-disgusting.com/news/3334196/resident-evil-chronology-almost-makes-sense-infographic/
1057	INFOGRAPHIC	www.oilandgasiq.com/strategy-management-and-information/white-papers/infographic-oil-gas-cio-survey-2013/
1058	INFOGRAPHIC	www.digitalbuzzblog.com/infographic-cost-of-social-media/
1059	PRODUCT COMPARISON	www.golfwrx.com/163759/2014-taylormade-irons-comparison-photos/
1060	DOCUMENTATION	www-304.ibm.com/webapp/set2/sas/f/hmc/resources.html
1061	PRODUCT COMPARISON	www.pharmacychecker.com/brand/price-comparison/votrient/200+mg/
1062	PRESS RELEASE	otp.investis.com/clients/us/jetblue_airways/usn/usnews-story.aspx?cid=981&newsid=25752
1063	STORE LOCATOR	stores.petsmart.com/
1064	INFOGRAPHIC	www.hallmarkabstractllc.com/profile-of-typical-manhattan-roommates-by-neighborhood-infographic/
1065	PRODUCT CATEGORY	www.walmart.com/c/kp/sunbeam-heating-pads
1066	PRODUCT CATEGORY	www.walmart.com/c/kp/eucalyptus-oil
1067	STORE LOCATOR	www.insidertags.com/store-states/132/CA/cvspharmacy-hours-locations/F
1068	STORE LOCATOR	www.kroger.com/storeLocator
1069	PRODUCT DETAIL	www.jockey.com/catalog?department=men&amp;collection=microfiber-performance
1070	PRESS RELEASE	www2.deloitte.com/us/en/footerlinks/pressreleasespage.html?q=*&sp_x_18=content-type&sp_s=date-published&sp_q_18=%22Press%20releases%22
1071	PRODUCT DETAIL	www.amazon.com/s?field-brandtextbin=Alegria&amp;page=1&amp;rh=n:7141123011
1072	PRODUCT CATEGORY	www.ebay.com/bhp/princess-cake-topper
1073	PRODUCT CATEGORY	www.etsy.com/market/candy_buffet_bags
1074	STORE LOCATOR	www.mystore411.com/store/listing/2039/Kuwait/Johnny-Rockets-store-locations
1075	INFOGRAPHIC	www.good.is/infographics/animal-stem-cell-therapy
1076	WHITEPAPER	www.cougarmtnservice.com/whitepapers/10-tips-to-avoid-embezzlement.html
1077	INFOGRAPHIC	all-free-download.com/free-vector/illustrator-travel-infographic-template.html
1078	PRODUCT DETAIL	www.amazon.com/Adcraft-Stainless-Steel-Mixing-Bowl/dp/B011J6WJPM
1079	WHITEPAPER	www.stamps.com/whitepapers/
1080	PRESS RELEASE	www.bilderbergmeetings.org/press-release.html
1081	DOCUMENTATION	idratherbewriting.com/2008/05/17/sharepoint-wikis-both-liberating-and-frustrating/
1082	PRESS RELEASE	www.cdc.gov/media/releases/2016/p0309-cancer-death-rate.html
1083	PRODUCT DETAIL	www.amazon.com/Ridgid-31713-Wet-Hose-VT1720/dp/B0041OWC2K
1084	DOCUMENTATION	www.data-protector.org/wordpress/
1085	PRESS RELEASE	www.w3.org/2016/02/securewebauthwg.html.en
1086	PRODUCT CATEGORY	www.platt.com/platt-electric-supply/Electrical-Fittings/EMT-Fittings/search.aspx?SectionID=9&amp;GroupID=127&amp;q=2%22+emt+conduit+end+cap
1087	PRODUCT DETAIL	www.overstock.com/Home-Garden/Black-Decker-TRO480BS-Toast-R-Oven-4-slice-Toaster-Oven-Refurbished/6664217/product.html
1088	PRODUCT CATEGORY	www.bhgrealestate.com/Live/Remodeling/Kitchen-and-Bath/Jetted-or-Soaking-Tubs-.html
1089	PRODUCT COMPARISON	www.tomsitpro.com/articles/office-365-vs-openoffice-vs-libreoffice,2-724.html
1090	PRODUCT COMPARISON	sidebysidereviews.com/digital-copier-review/
1091	PRESS RELEASE	www.federalreserve.gov/newsevents/press/orders/20110713a.htm
1092	PRODUCT CATEGORY	www.lights.com/lanterns
1093	STORE LOCATOR	www.toysrus.com/storeLocator/
1094	INFOGRAPHIC	www.marketingweekly.com/social-media/7-dos-and-donts-design-tips-for-infographics/
1095	INFOGRAPHIC	edex.adobe.com/resource/d0-72318/
1096	PRODUCT DETAIL	www.sephora.com/shadow-insurance-glitter-glue-glitter-bonding-eye-shadow-primer-P277300
1097	DOCUMENTATION	docs.oracle.com/cd/B10501_01/server.920/a96521/dba.htm
1098	PRESS RELEASE	www.federalreserve.gov/boarddocs/press/general/1999/19991118/DEFAULT.HTM
1099	PRODUCT CATEGORY	www.always-outdoors.com/product-reviews/best-family-3-room-tent-review-coleman-weathermaster-screened-6-tent/
1100	STORE LOCATOR	www.bibliotheque-institutdefrance.fr/Templates/tmp/cartier-store-locations.html
1101	PRESS RELEASE	www.millennialmedia.com/press/veev-finds-success-with-first-mobile-advertising-campaign
1102	DOCUMENTATION	docs.splunk.com/Documentation/MobileServer/2.0.1/Install/ConfiguretheSplunkMobileAccessServer
1103	DOCUMENTATION	www-inst.eecs.berkeley.edu/~cs162/fa12/design.html
1104	INFOGRAPHIC	qz.com/501926/the-best-infographics-of-2015-and-why-we-cant-stop-looking-at-them/
1105	PRODUCT DETAIL	www.ckbproducts.com/flasks-c-196.html
1106	PRESS RELEASE	www.nsf.gov/news/news_summ.jsp?cntn_id=138066&org=NSF&from=news
1107	PRESS RELEASE	energycommerce.house.gov/news-center/press-releases/upton-comments-national-oil-spill-commission-report
1108	PRODUCT COMPARISON	www.roadandtrack.com/new-cars/car-comparison-tests/reviews/a18573/great-grip-porsche-911-turbo/
1109	INFOGRAPHIC	www.huffingtonpost.com/2013/04/22/whose-size-8-are-you-wearing-infographic-new-york-times_n_3136225.html
1110	PRESS RELEASE	www.airbusgroup.com/int/en/news-media/press-releases/Airbus-Group/Financial_Communication/2014/12/20141205_airbus_helicopters_th135_jmsdf.html
1111	INFOGRAPHIC	webmarketingtoday.com/articles/115652-15-Infographics-to-Improve-Your-Online-Marketing/
1112	PRESS RELEASE	berniesanders.com/press-release/sanders-to-visit-iowa-jan19/
1113	WHITEPAPER	www.sans.org/reading-room/whitepapers/auditing/red-teaming-art-ethical-hacking-1272
1114	WHITEPAPER	www.controlglobal.com/whitepapers/2005/52/
1115	PRESS RELEASE	news.berkeley.edu/topics/press-release/
1116	PRODUCT COMPARISON	www.equibase.com/products/reportscomparison.cfm
1117	PRESS RELEASE	news.samsung.com/global/samsung-announces-launch-dates-for-groundbreaking-mobile-payment-service-samsung-pay
1118	WHITEPAPER	www.sans.org/reading-room/whitepapers/incident/breach-notification-incident-handling-2114
1119	STORE LOCATOR	www.dollartree.com/custserv/custserv.jsp?pageName=StoreLocations
1120	STORE LOCATOR	www.quinnpopcorn.com/store-locator/
1121	INFOGRAPHIC	blog.thomsonreuters.com/index.php/category/infographics/
1122	WHITEPAPER	www.ca.com/~/media/Files/whitepapers/2917-deploying-microsoft7-wp-102710-3c.ashx
1123	STORE LOCATOR	storehourslocations.com/lowes-foods-store-hours-locations/north-carolina/raleigh
1124	INFOGRAPHIC	electricliterature.com/infographic-know-your-fonts/
1125	INFOGRAPHIC	cloudtweaks.com/2015/01/cloud-infographic-interesting-big-data-facts/
1126	PRODUCT DETAIL	www.etrailer.com/dept-pg-Hitch_Cargo_Carrier-pc-Fits_1~1%7C4_Inch_Hitch.aspx
1127	PRESS RELEASE	www.eeoc.gov/eeoc/newsroom/release/archive/2-23-96.html
1128	PRESS RELEASE	www.gpo.gov/newsroom-media/press-release2004.htm
1129	PRODUCT COMPARISON	www.tractorbynet.com/forums/buying-pricing-comparisons/18017-john-deere-855-price.html
1130	WHITEPAPER	www.outsystems.com/white-papers/8-stages-to-agile-adoption/
1131	DOCUMENTATION	www.virtualgl.org/Documentation/Cygwin
1132	PRODUCT COMPARISON	www.mysupermarket.co.uk/sainsburys-price-comparison/Champagne_And_Sparkling_Wines/Bollinger_Special_Cuvee_Champagne_NV_750ml.html
1133	PRESS RELEASE	www.comscore.com/Insights/Press-Releases/(offset)/10/
1134	PRESS RELEASE	www.ftc.gov/news-events/press-releases?combine=&date_filter[min]&date_filter[max]&field_mission_tid=All&field_competition_topics_tid=All&field_consumer_protection_topics_tid=All&items_per_page=20&page=8
1135	DOCUMENTATION	help.sap.com/bopacnw100
1136	INFOGRAPHIC	www.mycustomer.com/selling/crm/infographic-top-20-most-popular-crm-software-solutions
1137	PRODUCT DETAIL	thewirecutter.com/reviews/the-best-1000-projector/
1138	DOCUMENTATION	moxieusa.com/Blog/2015/July/Installing%20and%20Configuring%20Sitecore%20Email%20Campaign%20Manager.aspx
1139	DOCUMENTATION	www.attunity.com/news/attunity-acquires-hayes-technology-group-leading-provider-data-replication-software-solutions
1140	INFOGRAPHIC	www.marketingprofs.com/chirp/2015/26743/why-personalized-marketing-will-dominate-in-2015-infographic
1141	PRODUCT COMPARISON	www.pc-specs.com/mobo/comparison-versus/2780/2274/asus-z97i-plus-vs-asus-z87i-pro
1142	STORE LOCATOR	rental.christysports.com/store_locations.php?Store=Christy-Sports-Vail
1143	INFOGRAPHIC	www.linkedin.com/company/social-talent-recruitment-infographics
1144	PRODUCT COMPARISON	www.peigenesis.com/en/connectors/by-series-type/bacc45a63connectors/2513:cinch-26500-cross-reference-comparison-chart.html
1145	WHITEPAPER	www.icims.com/hire-expectations-institute/for-employers/whitepaper-the-roi-of-onboarding
1146	PRODUCT DETAIL	www.international.boots.com/en/Colgate-Sensitive-Pro-Relief-Whitening-Toothpaste-75ml_1125349/
1147	PRODUCT DETAIL	download.cnet.com/s/norton-security-standard/
1148	PRODUCT DETAIL	www.amazon.com/Columbia-Womens-Sandy-River-Cargo/dp/B004M8RSGK
1149	INFOGRAPHIC	www.pinterest.com/pin/249386898092385067/
1150	PRODUCT DETAIL	www.sportsauthority.com/products/swany-mens-sx-70-x-change-gloves-p11602788
1151	WHITEPAPER	www.miru.ch/service-management-automation-sma-whitepaper/
1152	PRODUCT CATEGORY	www.brighthub.com/electronics/mp3/reviews/80880.aspx
1153	PRODUCT COMPARISON	www.healthchecksystems.com/bpcompare.htm
1154	PRODUCT CATEGORY	www.overtons.com/Boating-Marine/Propellers
1155	WHITEPAPER	lightingcontrolsassociation.org/content/whitepapers/2015-nonresidential-construction-forecast-growth-across-all-markets/
1156	WHITEPAPER	www.bosch-si.com/lp/vpp-whitepaper.html
1157	STORE LOCATOR	www.storehourslocations.com/famous-footwear-store-hours-locations/arizona/phoenix/4054698
1158	PRODUCT CATEGORY	www.lowes.com/pd_101309-24182-700289_0__?productId=3005442
1159	STORE LOCATOR	minneapolis.hubbiz.com/store-locator/j-jill-locations
1160	PRODUCT DETAIL	solutions.3m.com/wps/portal/3M/en_US/Window_Film/Solutions/Markets-Products/Home-Depot/
1161	PRODUCT COMPARISON	vschart.com/compare/samsung-galaxy-s-plus/vs/samsung-galaxy-ace
1162	PRESS RELEASE	www.federalreserve.gov/newsevents/press/monetary/2016monetary.htm
1163	PRODUCT COMPARISON	www.treadmillsforsaleguru.com/external-videos/lifespan-treadmill-reviews-tr1200i-vs-tr3000i-comparison/
1164	STORE LOCATOR	storelocations.ae.com/us/ga/locust-grove/1000-tanger-drive.html
1165	PRODUCT COMPARISON	http://www.medicarehelp.org/formulary/drugs/lomustine-58181303205?state=California&county=san-mateo
1166	INFOGRAPHIC	www.spiceworks.com/marketing/advantages-triggered-emails/
1167	STORE LOCATOR	www.anthropologie.com/anthro/category/store+locator/help-store-locator.jsp
1168	INFOGRAPHIC	www.freepik.com/free-vector/business-infographic-template_797086.htm
1169	STORE LOCATOR	www.worldmarket.com/store-locator.do
1170	PRODUCT CATEGORY	www.pier1.com/Shag-Rug---3x5-Oyster/2698576,default,pd.html
1171	INFOGRAPHIC	cheezburger.com/6217367552
1172	STORE LOCATOR	www.mystore411.com/store/list_city/46/California/San+Diego/IHOP-store-locations
1173	INFOGRAPHIC	www.bustle.com/articles/105636-the-biggest-data-breaches-of-2015-so-far-in-one-incredibly-alarming-infographic
1174	INFOGRAPHIC	blog.naturalhealthyconcepts.com/2013/04/04/magnesium-help-manage-adhd-autism-symptoms-infographic/
